user_id,ticker,weight,interaction_type,interaction_count
user_219,"['GUQ', 'KVF', 'O', 'IBXR', 'DIS', 'CSN']","[0.2907, 0.0067, 0.0839, 0.0469, 0.0033, 0.5685]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2190,"['HPP', 'XEL', 'PEG', 'VSW', 'MJW', 'BMY', 'FKMV', 'HADY', 'UQW', 'ZZQGI', 'EA', 'JRN', 'TMI', 'OHOQP', 'RZS']","[0.4449, 0.0978, 0.0165, 0.0042, 0.0442, 0.125, 0.0302, 0.0261, 0.0849, 0.0235, 0.0486, 0.021, 0.0202, 0.0089, 0.0039]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2191,"['NSIT', 'MYT', 'WQOBB', 'KNX', 'IBM', 'PVC', 'KMI', 'DMMLA', 'PYVZ', 'NEM', 'AWEV', 'XLX', 'QTIZ', 'XRI', 'O']","[0.1881, 0.0174, 0.0056, 0.0759, 0.0686, 0.0729, 0.0549, 0.0133, 0.0018, 0.0041, 0.2492, 0.066, 0.0444, 0.046, 0.0918]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2192,"['CZC', 'OCX', 'OLK', 'IXFM', 'BUZT']","[0.0851, 0.2865, 0.0542, 0.0824, 0.4919]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_2193,"['OTZQ', 'UZMXP', 'VLOO', 'PEP', 'HWU', 'BOMOE', 'COP', 'EJIPH', 'NEM', 'META', 'EMMU', 'IBM', 'KLMZ', 'RYZLE', 'VHMC', 'ZHB', 'HINX']","[0.022, 0.0789, 0.033, 0.0464, 0.0034, 0.0133, 0.0078, 0.1356, 0.2375, 0.0051, 0.0058, 0.0585, 0.0511, 0.0766, 0.0972, 0.1162, 0.0118]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2194,"['NKE', 'RECIK', 'BEYQ', 'IKKAE', 'DHP', 'ASJK', 'OHOQP', 'DLR', 'EEE', 'GRFS', 'BXFR', 'CFMH', 'UMW']","[0.003, 0.1701, 0.049, 0.2745, 0.0588, 0.0552, 0.0754, 0.0144, 0.0227, 0.1827, 0.0185, 0.0205, 0.0552]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2195,"['AVB', 'LXWPK', 'CVS', 'GIO', 'KWU', 'EPUAG', 'BIIB', 'O', 'KZZG']","[0.0873, 0.0001, 0.052, 0.0434, 0.171, 0.156, 0.2014, 0.1572, 0.1316]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2196,"['KMI', 'NSR', 'ABBV', 'NUE', 'GILD', 'JPM', 'HBDEM', 'TPRQO']","[0.1675, 0.0164, 0.0356, 0.1996, 0.2194, 0.094, 0.0199, 0.2475]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_2197,"['CYRYK', 'JUGLU', 'PSFNQ', 'ABT', 'YYWN', 'QJS', 'JMKN', 'MPC', 'RVRGC']","[0.0866, 0.0765, 0.3409, 0.0177, 0.1902, 0.0206, 0.0896, 0.0335, 0.1444]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2198,"['IGOFF', 'NEM', 'NRFZP', 'DE', 'NJCGC', 'AYG', 'XOM', 'VSQF', 'JZKZ']","[0.1097, 0.1344, 0.0368, 0.008, 0.19, 0.0094, 0.172, 0.109, 0.2306]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2199,"['URPHQ', 'BMJHL', 'KNX', 'XVZJ', 'AVY']","[0.0681, 0.2305, 0.2815, 0.0228, 0.397]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_22,"['VJQKW', 'GMCL', 'BOMOE', 'SBUX', 'RQTC', 'NJCGC', 'MHE', 'DLR', 'KMI']","[0.0778, 0.0896, 0.0443, 0.0951, 0.0219, 0.336, 0.021, 0.2965, 0.0178]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_220,"['TDFEK', 'EKJ', 'VLOO', 'LPVFH', 'INTC', 'UUV', 'VYVDR', 'GCPS', 'URYZT', 'MJW', 'BOMOE', 'WRZJZ', 'QSYI', 'FKON']","[0.3221, 0.0012, 0.0354, 0.1366, 0.2303, 0.0238, 0.0082, 0.001, 0.0272, 0.0083, 0.05, 0.0652, 0.0734, 0.0172]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2200,"['HON', 'NEM', 'TPG', 'GNBBC', 'MIVS', 'NSIT']","[0.1225, 0.0343, 0.1217, 0.0257, 0.5442, 0.1517]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2201,"['BEYQ', 'VOW', 'IKKAE', 'TBV', 'XVZJ', 'HSJAW', 'ESO', 'MUTL', 'XTN', 'YLGFI']","[0.0225, 0.0439, 0.195, 0.2332, 0.0064, 0.0093, 0.3766, 0.0608, 0.0325, 0.0199]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2202,"['UTWKY', 'HD', 'MST', 'HDW', 'DWK', 'UVKXA', 'MFHHA', 'VQV', 'GUQ', 'XUXK', 'TUT', 'INHZT', 'EKGWW', 'MSFT']","[0.049, 0.1119, 0.0559, 0.0016, 0.0502, 0.0283, 0.0871, 0.0562, 0.2551, 0.0692, 0.0759, 0.0557, 0.0283, 0.0756]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2203,"['OKSO', 'ELQ', 'MRK', 'EBAY', 'DKU', 'NSR', 'GS']","[0.0754, 0.2354, 0.0504, 0.0854, 0.1632, 0.1845, 0.2058]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_2204,"['CSPQF', 'EBLP', 'QSWIN', 'RZS', 'MDT', 'HBDEM', 'XSY', 'TPRQO', 'ZBU', 'AMGN', 'YIAZC', 'ECL']","[0.1439, 0.0458, 0.2665, 0.0036, 0.0249, 0.0087, 0.133, 0.0382, 0.0265, 0.0783, 0.1153, 0.1153]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2205,"['KNX', 'IXFM', 'BMY', 'NFLX', 'WFC', 'UHXUP', 'ROGO', 'IPG', 'EXC', 'XJNVJ', 'USB', 'HDW', 'DSOL']","[0.0491, 0.291, 0.1186, 0.0165, 0.0857, 0.0508, 0.0044, 0.0031, 0.0969, 0.0475, 0.0511, 0.0247, 0.1606]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2206,"['MRK', 'YNVW', 'AVB', 'IPNKB', 'NJWOG', 'JJQA', 'BQXZF', 'UNH', 'GWGB', 'CVX', 'MJW', 'KNX', 'HD', 'TPRQO']","[0.0644, 0.1354, 0.0054, 0.0451, 0.0523, 0.0069, 0.0219, 0.0125, 0.2145, 0.0404, 0.0195, 0.3044, 0.0555, 0.022]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2207,"['BUZT', 'PSKQ', 'KZZG', 'FGHL']","[0.6112, 0.1983, 0.0612, 0.1292]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_2208,"['IQCKM', 'VXHD', 'ELQ', 'LFSE', 'UMW', 'DD']","[0.1785, 0.0275, 0.3031, 0.2518, 0.2029, 0.0363]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2209,"['VMT', 'AMT', 'RJWY', 'DEALX', 'QRWDA', 'NEM', 'MMGCG', 'YIAZC', 'JMKN', 'V', 'QHZF', 'SUDEN']","[0.0192, 0.0261, 0.0128, 0.3688, 0.2496, 0.0125, 0.1483, 0.0369, 0.0023, 0.0453, 0.0759, 0.0026]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_221,"['JZKZ', 'CYACE', 'VQV', 'XXVS', 'LFSE', 'MCD', 'AYG', 'UPPVV', 'JLLSL', 'DVRPZ', 'GQXGS', 'NJT', 'QDI', 'HRE', 'OPQX', 'AEP', 'OHOQP']","[0.063, 0.0009, 0.0277, 0.0466, 0.0127, 0.17, 0.0227, 0.1421, 0.0649, 0.0661, 0.1048, 0.0046, 0.0083, 0.04, 0.0545, 0.0568, 0.1142]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2210,"['QLOP', 'GILD', 'JRN', 'HMPDI', 'CCI', 'DUK', 'NFLX']","[0.0624, 0.1921, 0.0413, 0.1057, 0.3484, 0.0046, 0.2455]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_2211,"['WOS', 'JMZUM', 'LGJU', 'IXFM', 'SVVX', 'HADY', 'BXFR', 'GILD', 'PDOG']","[0.0846, 0.1361, 0.0458, 0.1511, 0.2291, 0.0393, 0.0734, 0.1463, 0.0942]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2212,"['KVASN', 'UCV', 'NUE', 'RUJQ', 'XIV', 'PEG', 'PVC', 'JZKZ', 'CAT', 'BXFR', 'HON', 'MGD', 'PSKQ', 'GILD']","[0.0226, 0.0391, 0.0224, 0.0234, 0.0614, 0.0422, 0.0736, 0.1183, 0.1865, 0.0107, 0.0641, 0.0569, 0.1314, 0.1473]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2213,"['O', 'BRK.B', 'META', 'WCN', 'KVF', 'LQYZ', 'EKJ', 'TPG', 'CNS']","[0.1472, 0.0932, 0.0229, 0.0333, 0.0951, 0.0155, 0.0209, 0.2496, 0.3224]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2214,"['KGZX', 'MCD', 'TPRQO', 'NSIT', 'ZNYV', 'UPPVV', 'QDI', 'VXHD', 'YVR', 'PDDD', 'JOL']","[0.0004, 0.1622, 0.2273, 0.061, 0.0487, 0.2053, 0.0006, 0.1501, 0.0288, 0.0838, 0.0319]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2215,"['EMMU', 'UHXUP', 'TXZG', 'GOOG', 'HON', 'BAC', 'DNR', 'DVRPZ', 'AZDE', 'CHTR']","[0.0556, 0.1241, 0.015, 0.0819, 0.1718, 0.1738, 0.1687, 0.0549, 0.1097, 0.0445]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2216,"['MZX', 'OXY', 'EKJ', 'CDM', 'IXOE', 'PLD', 'RHHH', 'NUE', 'WRZJZ']","[0.1917, 0.1038, 0.1044, 0.012, 0.2357, 0.1148, 0.0646, 0.0404, 0.1325]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2217,"['XXVS', 'RFXYZ', 'TPRQO', 'KMI', 'YYWN']","[0.2636, 0.2128, 0.3399, 0.1148, 0.0689]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_2218,"['DFNVK', 'EPUAG', 'ORCL', 'DXRX', 'UPS', 'RTX', 'PSX', 'VITN']","[0.4077, 0.0366, 0.1415, 0.0327, 0.1133, 0.242, 0.0138, 0.0124]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_2219,"['YVR', 'MCD', 'AZDE', 'OPQX', 'FGVCB', 'JMKN', 'ONXF', 'XTBFU', 'BOMOE', 'CKFRK', 'VFYK', 'VMT', 'BMY', 'JRN']","[0.0059, 0.0854, 0.0586, 0.0394, 0.0793, 0.1011, 0.1592, 0.012, 0.0311, 0.1367, 0.033, 0.0356, 0.1522, 0.0707]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_222,"['VMGW', 'HINX', 'XEL', 'SPG', 'TWIRA', 'URPHQ', 'GOOG', 'ESO', 'TDFEK', 'YBE', 'EKJ']","[0.0, 0.1608, 0.0096, 0.0144, 0.2507, 0.0368, 0.0056, 0.0039, 0.3753, 0.0149, 0.128]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2220,"['TMO', 'KFKFA', 'MCD']","[0.2975, 0.6709, 0.0316]","[nan, nan, nan]","[nan, nan, nan]"
user_2221,"['EKJ', 'HMOEI', 'TPG', 'TMUS', 'GNBBC', 'OMC']","[0.4202, 0.0992, 0.1407, 0.1095, 0.0729, 0.1575]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2222,"['AWEV', 'KSOOD', 'XVZJ', 'URWQZ', 'TMUS', 'HIIF', 'INTC', 'HBDEM']","[0.1808, 0.0563, 0.111, 0.0107, 0.0986, 0.1712, 0.1094, 0.262]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_2223,"['ENO', 'NRFZP', 'GOOG', 'QLOP', 'HIIL', 'RGZB', 'ESS', 'GLCR', 'HINX', 'XSY', 'WSWB', 'HABP', 'DWK', 'ISWG', 'EXC']","[0.008, 0.0978, 0.0022, 0.0882, 0.0033, 0.1409, 0.0351, 0.361, 0.02, 0.0229, 0.0769, 0.0347, 0.0102, 0.0903, 0.0085]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2224,"['TPRQO', 'QCVAT', 'GLCR', 'XEBDE', 'MGD', 'CAN', 'IKLE']","[0.0846, 0.1186, 0.0311, 0.3079, 0.0239, 0.0573, 0.3765]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_2225,"['MYT', 'LJAH', 'CHTR', 'HD', 'AAPL', 'SPG', 'RGZB', 'HWU']","[0.0131, 0.0147, 0.1981, 0.2744, 0.0158, 0.0362, 0.038, 0.4096]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_2226,"['DVCJN', 'TPRQO', 'ASJK', 'UJYLJ', 'MST', 'UPPVV', 'TGT', 'MA', 'JGIS', 'BSHK', 'WZA', 'LGA']","[0.0261, 0.0605, 0.0056, 0.1628, 0.0265, 0.1101, 0.1282, 0.3229, 0.0988, 0.0428, 0.0121, 0.0036]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2227,"['BUZT', 'QHKO', 'DNAI', 'XLX', 'RYZLE', 'ECTQL', 'FBBW', 'USWZ', 'BQGS', 'CSN', 'NRFZP', 'HENR', 'USB']","[0.1251, 0.0341, 0.0798, 0.0395, 0.1218, 0.0797, 0.0051, 0.0803, 0.0179, 0.0853, 0.1707, 0.1531, 0.0077]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2228,"['UQW', 'BQGS', 'MA', 'TGT', 'DHIV', 'OPQX', 'ABBV', 'DLR', 'TIE', 'MEWAY', 'EMMU']","[0.0044, 0.1178, 0.0971, 0.0152, 0.0905, 0.0012, 0.0783, 0.1401, 0.0806, 0.0053, 0.3694]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2229,"['NULX', 'DNDA', 'ES', 'YBE', 'V', 'NVYS', 'PSKQ']","[0.1026, 0.1116, 0.0206, 0.0426, 0.0738, 0.3743, 0.2744]","[nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan]"
user_223,"['MSFT', 'CKFRK', 'CSPQF', 'GMCL', 'ZZQGI', 'CYRYK', 'LGA', 'RUJQ', 'RJWY', 'XEBDE', 'NEE', 'WGXXS']","[0.0508, 0.1485, 0.0217, 0.0069, 0.0831, 0.1776, 0.2352, 0.0813, 0.0358, 0.0119, 0.1133, 0.0338]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2230,"['HMOEI', 'CYRYK', 'OZXRI', 'NKE']","[0.3943, 0.0856, 0.3468, 0.1733]","[nan, nan, nan, nan]","[nan, nan, nan, nan]"
user_2231,"['UQL', 'QSYI', 'BOMOE', 'HON', 'YYJZN', 'ISWG', 'UZMXP', 'CKFRK', 'WSWB', 'TNGL']","[0.0851, 0.1016, 0.3407, 0.0706, 0.0921, 0.1242, 0.0081, 0.106, 0.0632, 0.0084]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2232,"['TDFEK', 'MFHHA', 'IERVS', 'RSEB', 'CQE', 'KNX', 'QDI', 'XSY', 'DXRX', 'GIO', 'XQCSK', 'ICFLV', 'LFSE']","[0.1128, 0.0272, 0.0786, 0.0336, 0.0112, 0.0294, 0.0588, 0.0694, 0.0164, 0.0394, 0.1997, 0.2455, 0.078]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2233,"['RHHH', 'CVX', 'DVCJN', 'CSPQF', 'PFE', 'TXZG', 'UGI', 'WOS', 'CKFRK', 'WGXXS', 'FCTAE']","[0.5049, 0.2397, 0.0407, 0.0081, 0.0095, 0.0311, 0.0116, 0.0131, 0.0561, 0.0813, 0.0039]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2234,"['D', 'LOW', 'DKHI', 'OCX', 'VVNQL', 'DNDA', 'ECTQL', 'ES', 'NYX', 'BWMH']","[0.0152, 0.2799, 0.0223, 0.0021, 0.1984, 0.0324, 0.0347, 0.0252, 0.2442, 0.1456]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2235,"['MMM', 'UVKXA', 'ZBU', 'QHZF', 'KNX', 'XQCSK', 'DD', 'QRWDA', 'SCE']","[0.0327, 0.0218, 0.0056, 0.2772, 0.0499, 0.0118, 0.3877, 0.1225, 0.0909]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2236,"['GLCR', 'ESS', 'NVYS', 'GQXGS', 'XUXK', 'VVNQL', 'DKHI', 'LVDC']","[0.1443, 0.2705, 0.029, 0.1884, 0.0123, 0.0071, 0.1888, 0.1597]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_2237,"['ONXF', 'HPP', 'VYBXU', 'LBJ', 'KFKFA', 'RUJQ', 'DEALX', 'ESO', 'VHMC', 'NHCC', 'VJQKW', 'QLOP', 'IBXR']","[0.0228, 0.041, 0.0658, 0.059, 0.0044, 0.0647, 0.0615, 0.0632, 0.1072, 0.0491, 0.1586, 0.2232, 0.0795]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2238,"['SVVX', 'DVRPZ', 'KLMZ', 'KGZX', 'MYT', 'KMI', 'VUWQA', 'ABT', 'EKJ', 'LVDC', 'TXZG', 'FOHGF', 'MA', 'ORCL', 'XVZJ']","[0.0283, 0.0098, 0.1093, 0.0101, 0.0101, 0.1602, 0.0523, 0.0221, 0.2101, 0.0783, 0.0488, 0.0255, 0.072, 0.0837, 0.0794]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2239,"['MTU', 'JZKZ', 'DDI', 'JDCEN', 'LRYD', 'GIO', 'NHCC', 'ELQ', 'EKT', 'UZMXP', 'PKU', 'VMT', 'URYZT']","[0.0228, 0.1255, 0.0915, 0.1993, 0.103, 0.0166, 0.0403, 0.1431, 0.1415, 0.0265, 0.046, 0.0016, 0.0423]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_224,"['QSYI', 'ORCL', 'RECIK', 'OKVYS', 'OPQX']","[0.2632, 0.1316, 0.2774, 0.1185, 0.2093]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
user_2240,"['IXFM', 'MGD', 'YHT', 'URWQZ', 'SAL', 'PSI', 'TBV', 'XUXK']","[0.0021, 0.1628, 0.0867, 0.2746, 0.1756, 0.073, 0.0552, 0.1699]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_2241,"['FVBY', 'WCN', 'UGI', 'O', 'ELQ', 'LQYZ', 'IKKAE', 'MFC', 'VHMC', 'HRIS', 'JMZUM', 'VFYK']","[0.0265, 0.5962, 0.0269, 0.0065, 0.004, 0.0599, 0.0921, 0.0575, 0.0055, 0.0376, 0.0088, 0.0785]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2242,"['JNJ', 'DE', 'IPG', 'JMKN', 'XQCSK', 'WCN']","[0.5597, 0.0397, 0.0221, 0.1665, 0.1156, 0.0965]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2243,"['INHZT', 'NHCC', 'NEM', 'GOOG', 'AEP', 'VFYK', 'XKHI', 'UPPVV', 'NJWOG']","[0.0266, 0.0426, 0.3761, 0.218, 0.1029, 0.1803, 0.0017, 0.0132, 0.0387]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2244,"['XRCK', 'EBAY', 'DNDA', 'RBZ', 'UQW', 'OLK', 'BIIB', 'NJT', 'DVRPZ', 'GIO', 'KNX']","[0.0446, 0.0928, 0.1428, 0.4845, 0.0084, 0.0521, 0.0236, 0.0147, 0.114, 0.0003, 0.0224]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2245,"['KZZG', 'GRFS', 'ZLI', 'VXHD', 'AMGN', 'XLX']","[0.2076, 0.0325, 0.0487, 0.1098, 0.4084, 0.1929]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2246,"['NEM', 'IKKAE', 'AMT', 'WSWB', 'OXY', 'NUE', 'JJQA', 'BRK.B', 'EKJ']","[0.2897, 0.0437, 0.2028, 0.0376, 0.0069, 0.0489, 0.2894, 0.0137, 0.0673]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2247,"['GMCL', 'YVR', 'XEL']","[0.0021, 0.2575, 0.7404]","[nan, nan, nan]","[nan, nan, nan]"
user_2248,"['NYX', 'EEE', 'WOS', 'VLOO', 'UVKXA', 'MSFT']","[0.0303, 0.0537, 0.0376, 0.2261, 0.0831, 0.5693]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2249,"['LLY', 'BEYQ', 'NVDA', 'OLK', 'OISCT', 'QET', 'SLNJ', 'GJUTV']","[0.0662, 0.0507, 0.0337, 0.0515, 0.2445, 0.4181, 0.0052, 0.13]","[nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan]"
user_225,"['KO', 'VMT', 'OZXRI', 'TPG', 'FVBY', 'CQE', 'URWQZ', 'QET', 'IZWPL', 'ZUH', 'ZNYV', 'QHZF', 'IKLE', 'YNVW']","[0.0271, 0.0544, 0.0015, 0.0728, 0.0593, 0.1095, 0.1015, 0.0768, 0.0045, 0.1814, 0.0014, 0.1264, 0.0508, 0.1325]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2250,"['RUJQ', 'ESS', 'DEALX', 'UCV', 'ICFLV', 'EPUAG', 'VQV', 'DFNVK', 'IGOFF']","[0.2, 0.1677, 0.068, 0.0341, 0.0799, 0.1525, 0.1682, 0.0311, 0.0986]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2251,"['LQYZ', 'KVXB', 'QSYI', 'RHHH', 'DIS', 'SDFCL', 'IKKAE', 'OXY', 'JJQA', 'MFC', 'IBXR', 'MIGDN']","[0.0677, 0.2606, 0.0646, 0.0704, 0.1173, 0.044, 0.0392, 0.0724, 0.1239, 0.0822, 0.0167, 0.0411]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
user_2252,"['XHEIG', 'VSW', 'IZL', 'TMO', 'VHMC', 'XEL']","[0.4106, 0.4439, 0.0346, 0.0502, 0.0437, 0.017]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]"
user_2253,"['QLOP', 'CSPQF', 'MDT']","[0.9226, 0.0115, 0.0659]","[nan, nan, nan]","[nan, nan, nan]"
